#{"t_start": 1764239192.7362602, "env_id": "CityDrone-v0"}
r,l,t
-45.370196,3,34.338059
-47.58978,3,34.346142
-29.957577,9,34.362825
-32.35,7,34.373914
-44.45,29,34.429398
523.6,8,34.446947
-33.329926,9,34.46078
-31.700889,7,34.475973
-33.969049,7,34.487533
-30.998496,9,34.503614
521.356248,9,34.519426
523.6,8,34.531611
-32.35,7,34.546429
529.5,10,34.564521
-47.58978,3,34.567992
-25.210911,13,34.593961
-37.756611,9,34.611143
520.061904,12,34.631672
540.523808,26,34.680268
-26.153028,12,34.703111
519.163708,13,34.725445
513.612698,20,34.758544
-32.056779,9,34.776682
511.961103,5,34.785613
523.642136,10,34.8037
-39.364224,10,34.82124
517.899111,15,34.849297
-20.958463,16,34.878286
-21.928427,12,34.901184
-47.657577,3,34.904626
-31.604737,9,34.920954
525.122205,16,34.950932
-47.37967,3,34.957455
525.638007,9,34.973152
-34.361993,9,34.994269
505.9,2,34.997534
-50.05,1,34.99898
514.185281,6,35.009857
515.898039,6,35.024279
528.873666,12,35.044582
505.9,2,35.047087
-23.282038,13,35.075584
-32.056779,9,35.108983
-21.928427,12,35.163723
-25.977795,18,35.258233
-28.937437,14,35.298707
-29.141863,8,35.313413
521.966408,9,35.339395
-50.05,1,35.341037
-353.911523,403,36.608187
-40.0,10,36.631758
508.85,3,36.637174
-30.274555,9,36.659261
517.82033,9,36.681582
-45.825445,3,36.688794
-45.1,12,36.711984
-21.268627,12,36.737663
519.313708,10,36.757907
-32.175712,31,36.829926
-25.447059,13,36.859236
-26.796491,12,36.892018
-45.389699,3,36.897454
-45.825445,3,36.907124
-37.200249,6,36.921313
-32.661916,15,36.959832
-23.829437,16,36.995587
-41.863912,7,37.014006
508.3,4,37.019925
-33.981841,9,37.041642
-36.910232,12,37.069738
-38.457744,9,37.084996
-45.524567,3,37.093325
525.883308,15,37.122029
-50.05,1,37.124408
519.261904,8,37.144669
-33.355233,9,37.162639
514.644272,6,37.176006
543.57681,20,37.22182
-45.335749,3,37.22619
-50.05,1,37.230763
521.742136,8,37.245213
-8.828427,400,38.081919
531.71068,13,38.109598
-34.914719,8,38.124485
-50.05,1,38.131167
-44.45,49,38.234532
-50.05,1,38.239561
-50.05,1,38.241265
-48.478427,3,38.244921
-44.276516,3,38.251466
-23.828676,12,38.275478
-15.45462,19,38.319551
534.788544,32,38.409288
-50.05,1,38.410794
528.604651,12,38.432714
-50.05,1,38.434209
520.311904,17,38.471969
-50.05,1,38.474873
-36.391326,7,38.493838
-25.862687,44,38.646234
522.366408,11,38.677389
533.097716,22,38.736701
532.047716,13,38.769796
-50.05,1,38.776484
-25.384928,12,38.813726
540.166092,20,38.96175
515.044272,8,38.982323
536.040659,20,39.029775
523.052941,23,39.069989
508.112497,20,39.105248
-50.05,1,39.106695
521.756248,11,39.133814
530.549751,11,39.159632
-30.778427,9,39.187194
523.523808,16,39.233817
-24.366795,13,39.271199
-39.972067,9,39.300023
-51.15,3,39.316315
-31.587022,9,39.339131
-34.411916,10,39.359021
527.504651,14,39.381278
-44.921573,5,39.390008
521.356248,9,39.406873
-31.132207,11,39.425525
-26.539195,12,39.448313
-46.65,23,39.4863
-43.945195,31,39.540777
-50.05,1,39.542732
-89.666842,400,40.353952
-47.657577,3,40.357434
-26.63592,23,40.399966
-29.466692,12,40.41964
-45.915282,12,40.442102
-38.724555,8,40.454112
538.4594,19,40.490645
518.561904,12,40.51476
526.55,9,40.53089
-27.52319,12,40.558889
-45.793146,39,40.636944
-22.531477,12,40.660529
-33.788627,9,40.685175
512.361103,7,40.697628
520.65,7,40.712666
-50.05,1,40.714193
-47.287104,3,40.718605
-28.837503,9,40.739765
523.19126,18,40.777908
526.870499,15,40.813558
-26.15101,29,40.879058
-29.834128,9,40.893087
-50.05,1,40.897805
-34.420737,9,40.911252
-35.078542,9,40.929348
-46.396211,3,40.9375
-32.056779,9,40.957266
-46.171573,10,40.979679
523.016408,18,41.050326
-28.587053,12,41.077574
-22.510911,19,41.111946
526.55,9,41.131993
-50.05,1,41.133454
519.661904,10,41.159316
-29.133188,9,41.193075
-47.78932,3,41.204109
520.65,7,41.223032
-50.05,1,41.225738
-37.619447,7,41.248633
-37.284475,9,41.277156
-22.918627,15,41.313446
515.044272,8,41.326568
534.71068,13,41.42621
532.45,11,41.476069
-204.664888,402,42.23594
525.41077,14,42.261062
-36.8,6,42.275363
530.549751,11,42.308049
-48.478427,3,42.313931
-31.436012,10,42.344555
-27.978633,12,42.382573
521.756248,11,42.412288
516.75,15,42.452043
517.45,11,42.477795
525.531546,14,42.502589
-33.964719,9,42.518108
-29.781773,12,42.537763
512.996211,5,42.547836
-32.982217,9,42.565209
-21.211456,42,42.639434
-37.134475,6,42.650861
-29.800889,9,42.673017
-19.667747,14,42.698154
-40.8,6,42.708561
515.252941,19,42.742296
516.47033,6,42.753334
-26.402018,13,42.778134
521.016408,8,42.790234
516.65,7,42.804528
517.7,6,42.814468
-45.327102,3,42.8212
-37.209278,6,42.832938
-44.036135,20,42.867941
-32.056779,9,42.88406
-31.057577,11,42.902149
-38.279803,19,42.93726
-45.355305,5,42.947247
529.7,16,42.975004
-33.329926,9,42.990761
-30.19632,9,43.00333
-31.95,9,43.018777
-24.566811,13,43.041077
-50.05,1,43.04258
-38.8,16,43.067984
511.8,4,43.075756
538.0594,17,43.114239
539.766092,18,43.193687
511.8,4,43.204134
-28.587053,12,43.227976
-42.839998,22,43.281494
-27.284344,8,43.300583
-50.05,1,43.302716
-45.864692,3,43.313497
-49.621573,9,43.342298
-49.65,3,43.348134
-25.447059,13,43.39323
516.65,7,43.410886
-14.9406,17,43.448981
-46.805728,5,43.461252
-28.587053,12,43.564978
530.373666,12,43.660419
-33.75,165,43.991209
-25.80101,12,44.010524
-50.05,1,44.012087
-50.05,1,44.01351
-22.319387,14,44.039352
518.815525,7,44.052852
6.425341,400,44.84496
511.8,4,44.849953
518.1,18,44.881718
514.644272,6,44.891081
-22.911456,16,44.919131
531.197716,20,44.954296
-26.539195,12,44.979306
-32.295602,9,44.994985
518.815525,7,45.005735
-13.046491,47,45.105311
524.431546,16,45.148056
505.9,2,45.150704
-44.15,3,45.158454
-49.25,5,45.168003
-50.05,1,45.169624
-50.05,1,45.171731
-50.05,1,45.173874
-26.926391,12,45.199361
-17.026192,17,45.227194
-32.877961,9,45.244626
523.11022,9,45.259939
520.649111,10,45.277352
505.9,2,45.280014
528.870563,22,45.316936
513.396211,7,45.331018
-47.287104,3,45.335044
-50.05,1,45.339566
-50.05,1,45.341518
508.85,3,45.346542
-27.347059,11,45.407079
-50.05,1,45.408554
526.55,9,45.428169
-26.153028,12,45.453406
530.088544,16,45.500913
-29.959639,12,45.544842
-50.05,1,45.5474
-25.86485,15,45.594446
-39.2,4,45.606827
512.65,37,45.695201
533.573666,28,45.758288
-28.1,12,45.785841
523.51022,11,45.810657
526.470499,13,45.839004
538.366092,86,46.023941
-50.05,1,46.0254
510.124555,4,46.033107
-50.05,1,46.034548
530.549751,11,46.052408
526.974515,13,46.077115
-177.5,400,46.882571
530.789089,13,46.915273
-50.05,1,46.916771
-17.026192,17,46.947232
-37.05895,6,46.957147
-42.075445,8,46.974462
-23.168627,10,46.993102
521.05,9,47.010795
-34.827031,7,47.024281
513.796211,9,47.048048
523.11022,9,47.076993
533.946078,19,47.131622
502.95,1,47.133969
-26.45,9,47.159868
512.361103,7,47.172806
-25.576192,18,47.212447
543.17681,18,47.246038
-45.903789,3,47.253214
-36.25,5,47.262447
-47.186508,3,47.265924
-45.321573,3,47.272506
526.574515,11,47.293196
-24.059341,12,47.315314
-28.136889,11,47.333436
-22.368627,14,47.365211
524.731546,10,47.389418
-50.05,1,47.3916
520.249111,8,47.404914
-32.907577,8,47.421231
-50.05,1,47.423386
510.85,3,47.432783
-50.05,1,47.434912
-46.050249,3,47.444517
515.044272,8,47.460995
-34.491326,9,47.481407
-46.899117,3,47.488117
-50.05,1,47.489558
-41.038897,5,47.498238
-47.060589,3,47.501965
-27.186889,12,47.534825
-25.160911,12,47.670384
-45.668757,3,47.681168
531.217962,13,47.715239
-40.715729,20,47.761938
525.520499,12,47.792845
522.5,10,47.815394
526.974515,13,47.844075
512.461103,15,47.884559
-24.522404,12,47.923542
522.156248,13,47.956342
515.748039,9,47.984142
528.41077,14,48.014356
524.731546,10,48.036174
534.847716,27,48.109263
-50.05,1,48.11552
-16.162208,15,48.155675
533.09899,14,48.218332
-45.621213,3,48.244318
-22.515155,12,48.277509
502.95,1,48.304506
-46.585704,3,48.310537
533.3,14,48.342588
521.742136,8,48.362514
-17.489708,15,48.39522
-50.05,1,48.397438
-24.780119,14,48.421269
-15.290072,27,48.500194
-54.02319,22,48.538746
-27.167657,9,48.556154
-28.904951,15,48.591692
-46.493146,3,48.601446
-50.05,1,48.602971
523.642136,10,48.622039
-44.378409,6,48.63403
-50.05,1,48.635528
524.65,7,48.650817
-39.109278,4,48.659986
-33.261993,7,48.673318
538.590659,29,48.723274
524.731546,10,48.740333
-25.160911,12,48.763627
-47.10128,3,48.770383
527.823808,20,48.811591
-30.886012,9,48.827765
-50.05,1,48.829229
-50.05,1,48.830776
-35.898273,8,48.846096
-47.205728,3,48.849774
-26.153028,12,48.872701
520.061904,12,48.89677
-47.10128,3,48.904225
-32.982217,9,48.919183
-37.18923,6,48.935127
-26.339708,12,48.956947
40.142136,400,49.732634
