#{"t_start": 1764137361.604599, "env_id": "CityDrone-v0"}
r,l,t
-67.182168,102,174.900853
-83.785627,140,175.041223
-45.312104,9,175.050839
-70.193028,110,175.161892
-84.174163,15,175.177379
-58.866628,75,175.253033
-167.137722,202,175.454875
-192.659378,227,175.700065
-197.144615,221,175.925082
-196.426667,210,176.137983
-212.044615,233,176.372372
-65.71404,73,176.449045
-49.880035,6,176.455402
-54.738096,68,176.536957
-63.628932,117,176.655
-64.223991,103,177.755319
-75.551142,192,177.948347
-134.389416,198,178.148385
-49.079515,21,178.170034
-61.481938,134,178.303842
-44.74708,40,178.348623
-60.396429,11,178.360516
-154.181651,203,178.579456
-80.393339,138,178.719813
-43.798979,26,178.745929
-76.823106,46,178.792202
-70.0,153,178.944276
-175.693526,208,179.159742
-80.085768,180,179.362478
-71.796189,152,179.515189
-185.541657,196,179.727249
-85.862278,179,180.898292
-81.869048,153,181.053603
-44.505551,21,181.075608
-81.127952,174,181.248056
-41.792547,23,181.271197
-75.832696,145,181.415406
-78.012856,183,181.612772
-90.690456,187,181.802257
-69.75267,112,181.914372
-64.123106,105,182.019317
-86.697792,171,182.191303
-129.743146,192,182.386832
-87.537742,186,182.573039
-45.9,4,182.577442
-46.196252,5,182.582786
-82.909878,193,182.792228
-55.1,55,182.847067
-45.048469,7,182.854387
-47.170127,5,182.859723
-76.98011,147,183.988294
-51.491108,21,184.010049
-129.591796,195,184.205625
-47.432051,16,184.222119
-72.160731,138,184.358841
-92.537089,28,184.389009
-65.408945,108,184.496105
-57.002258,42,184.538684
-143.022784,201,184.757974
-56.522876,49,184.806756
-77.1,124,184.929786
-74.694845,180,185.110403
-45.965871,4,185.114776
-80.1,191,185.307862
-74.61868,183,185.49092
-67.872078,168,185.678739
-67.109878,131,185.81612
-66.323106,62,185.880282
-132.433209,200,187.041869
-133.239546,193,187.235689
-43.668874,28,187.264172
-58.742727,55,187.318651
-71.020295,169,187.485869
-64.85267,94,187.579812
-66.493481,124,187.726417
-67.592154,96,187.821942
-51.512856,57,187.890705
-55.727864,83,188.002959
-55.92078,88,188.098109
-55.06683,55,188.154196
-58.966401,98,188.278723
-137.444615,194,188.554475
-131.765,37,188.592228
-71.316625,150,188.740819
-114.455016,38,188.780706
-75.155136,131,188.941909
-39.893142,22,188.964419
-131.501761,201,189.166996
-56.82078,20,190.144829
-73.913611,142,190.306427
-54.890454,107,190.413578
-80.836424,165,190.579109
-141.962652,195,190.77825
-48.038387,15,190.793639
-75.169022,144,190.955934
-46.18011,4,190.960441
-64.233717,148,191.108567
-44.889778,4,191.112918
-71.314214,120,191.232854
-40.619344,18,191.251234
-65.103124,30,191.281956
-55.921505,28,191.310711
-56.570414,98,191.413516
-130.101955,203,191.619222
-83.750612,46,191.666239
-60.987605,75,191.741321
-78.486292,164,191.921866
-64.728408,80,192.005909
-60.269054,133,192.141291
-45.178726,4,192.145687
-44.508495,6,192.151989
-62.827864,36,192.188348
-71.078422,146,193.298397
-48.071068,29,193.328606
-147.3,206,193.53807
-126.422113,195,193.732116
-81.680557,164,193.913188
-143.185786,198,194.114708
-152.14949,195,194.308064
-83.330094,162,194.46975
-68.581008,167,194.640382
-59.389316,131,194.771216
-67.762911,112,194.901
-79.336068,194,195.098641
-61.677226,15,195.114052
-47.1953,4,195.118417
-146.537874,30,195.149496
-77.744615,169,195.330883
-71.089778,164,196.516251
-50.332051,11,196.528624
-220.605551,193,196.721881
-150.65097,204,196.939399
-67.295705,132,197.075314
-137.931451,196,197.2704
-73.634979,113,197.384053
-120.384227,194,197.578842
-136.833895,39,197.621059
-97.408204,17,197.638842
-45.74808,16,197.654988
-65.266628,128,197.78376
-59.35314,56,197.839469
-63.869482,51,197.890923
-60.042733,115,198.019682
-45.178726,4,198.024079
-147.392359,199,198.226417
-64.485749,109,198.337458
-111.842078,18,198.355878
-135.475445,195,199.563924
-84.642801,14,199.580208
-60.465738,160,199.744252
-149.7,206,199.95209
-140.440922,200,200.19383
-65.969854,145,200.339489
-141.7,195,200.533117
-68.466628,120,200.655845
-168.662911,208,200.869708
-62.249144,115,200.988975
-78.403124,151,201.159345
